Bulk Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MgO CaO Na2O K2O P2O5 H2O 
146 3000.00 1245.05 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
147 3000.00 1250.05 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
148 3000.00 1245.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
81 500.00 1058.65 104.874740 54.7034 1.49702 16.0096 1.19301 0 6.08679 3.2801 6.48393 4.3099 1.23957 0 5.05365
149 3000.00 1250.15 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
150 3000.00 1245.25 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
151 3000.00 1250.25 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
152 3000.00 1245.35 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
82 500.00 1053.75 104.874742 54.7034 1.49702 16.0096 1.19301 0 6.08678 3.2801 6.48393 4.3099 1.23957 0 5.05365
153 3000.00 1250.35 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
154 3000.00 1245.45 100.018091 64.1884 0.259953 20.5663 0.181562 0 0.926332 0.229958 2.41956 3.79931 7.37867 0 0
